timestamp,system,flight_phase,flight_hours,flight_cycles,egt_margin_c,n1_speed_pct,fuel_flow_kg_h,apu_egt_c,apu_vibration_mm_s,tire_pressure_psi,brake_temp_c,bus_voltage_v,cpu_temp_c,hyd_pressure_psi,hyd_fluid_temp_c,failure,failure_type,maintenance_required
2024-01-02 17:40:00,Engine,cruise,18892.0,7730,27.9,84.3,1178.0,,,,,,,,,no,none,no
2024-01-02 17:50:00,Hydraulics,cruise,3101.8,1226,,,,,,,,,,3090.0,82.1,no,none,no
2024-01-02 18:00:00,Landing Gear,ground,16965.3,7093,,,,,,194.3,166.8,,,,,no,none,no
2024-01-02 18:10:00,Hydraulics,cruise,25296.6,11443,,,,,,,,,,2981.0,81.6,no,none,no
2024-01-02 18:20:00,Hydraulics,takeoff,8096.2,3181,,,,,,,,,,3046.0,79.5,no,none,no
2024-01-02 18:30:00,Landing Gear,cruise,32905.1,13235,,,,,,199.8,50.5,,,,,no,none,no
2024-01-02 18:40:00,APU,ground,49887.5,20262,,,,626.9,3.18,,,,,,,no,none,no
2024-01-02 18:50:00,Landing Gear,landing,22587.0,10764,,,,,,188.9,458.7,,,,,no,none,no
2024-01-02 19:00:00,Engine,cruise,17736.4,5903,31.5,87.8,1312.0,,,,,,,,,no,none,no
2024-01-02 19:10:00,Landing Gear,takeoff,20035.2,8452,,,,,,208.7,36.0,,,,,no,none,no
2024-01-02 19:20:00,Avionics,landing,5757.3,2282,,,,,,,,26.51,80.2,,,no,none,no
2024-01-02 19:30:00,APU,ground,44163.7,18466,,,,534.8,2.69,,,,,,,no,none,no
2024-01-02 19:40:00,Hydraulics,takeoff,20741.3,7860,,,,,,,,,,2997.0,82.2,no,none,no
2024-01-02 19:50:00,Landing Gear,cruise,19363.7,7715,,,,,,197.5,26.4,,,,,no,none,no
2024-01-02 20:00:00,APU,ground,32984.5,13945,,,,646.1,3.49,,,,,,,no,none,no
2024-01-02 20:10:00,Landing Gear,landing,22101.7,11042,,,,,,219.4,427.7,,,,,no,none,no
2024-01-02 20:20:00,Landing Gear,landing,32411.7,13803,,,,,,205.9,483.9,,,,,no,none,no
2024-01-02 20:30:00,Avionics,landing,3072.3,1146,,,,,,,,27.8,59.0,,,no,none,no
2024-01-02 20:40:00,Engine,cruise,40686.2,15723,-0.1,87.9,1273.0,,,,,,,,,no,none,no
2024-01-02 20:50:00,Landing Gear,cruise,47025.2,18128,,,,,,192.4,10.0,,,,,no,none,no
2024-01-02 21:00:00,Engine,ground,32438.3,11111,26.4,26.9,357.0,,,,,,,,,no,none,no
2024-01-02 21:10:00,APU,ground,47728.3,18587,,,,604.0,3.26,,,,,,,no,none,no
2024-01-02 21:20:00,APU,ground,7571.6,3206,,,,642.6,1.9,,,,,,,no,none,no
2024-01-02 21:30:00,Landing Gear,ground,23870.8,8575,,,,,,182.0,145.4,,,,,no,none,no
2024-01-02 21:40:00,Hydraulics,cruise,30090.3,13046,,,,,,,,,,2994.0,60.7,no,none,no
2024-01-02 21:50:00,Avionics,cruise,29086.8,12089,,,,,,,,29.77,56.4,,,no,none,no
2024-01-02 22:00:00,Avionics,landing,20073.1,7558,,,,,,,,27.63,68.1,,,no,none,no
2024-01-02 22:10:00,Landing Gear,landing,16904.2,6685,,,,,,211.2,502.2,,,,,yes,brake_overheat,yes
2024-01-02 22:20:00,Landing Gear,landing,6341.2,2861,,,,,,202.4,426.8,,,,,no,none,no
2024-01-02 22:30:00,Engine,landing,19587.1,8295,29.4,54.5,712.0,,,,,,,,,no,none,no
2024-01-02 22:40:00,Engine,ground,8133.0,3256,40.8,28.2,332.0,,,,,,,,,no,none,no
2024-01-02 22:50:00,Engine,cruise,36718.3,14408,7.1,87.8,1241.0,,,,,,,,,no,none,no
2024-01-02 23:00:00,Landing Gear,cruise,10441.5,4202,,,,,,200.3,42.4,,,,,no,none,no
2024-01-02 23:10:00,Engine,takeoff,2928.3,1123,47.7,98.5,1334.0,,,,,,,,,no,none,no
2024-01-02 23:20:00,Engine,cruise,27618.3,9187,21.0,85.0,1112.0,,,,,,,,,no,none,no
2024-01-02 23:30:00,Engine,takeoff,29761.5,13849,14.3,92.7,1266.0,,,,,,,,,no,none,no
2024-01-02 23:40:00,Hydraulics,cruise,43595.7,17655,,,,,,,,,,3084.0,82.4,no,none,no
2024-01-02 23:50:00,Engine,cruise,28849.1,11907,31.6,85.4,1230.0,,,,,,,,,no,none,no
2024-01-03 00:00:00,Landing Gear,cruise,17274.0,6878,,,,,,205.3,17.0,,,,,no,none,no
2024-01-03 00:10:00,Engine,cruise,40150.6,15116,-3.1,78.3,1166.0,,,,,,,,,no,none,no
2024-01-03 00:20:00,Avionics,takeoff,27013.9,10645,,,,,,,,27.92,69.7,,,no,none,no
2024-01-03 00:30:00,Engine,takeoff,3964.0,1383,53.4,97.0,1415.0,,,,,,,,,no,none,no
2024-01-03 00:40:00,Engine,ground,28292.5,13379,22.7,28.7,377.0,,,,,,,,,no,none,no
2024-01-03 00:50:00,Landing Gear,cruise,45400.9,16367,,,,,,193.9,14.4,,,,,no,none,no
2024-01-03 01:00:00,Engine,takeoff,19815.6,7272,31.9,97.6,1352.0,,,,,,,,,no,none,no
2024-01-03 01:10:00,Engine,cruise,14816.3,5718,23.8,81.0,1184.0,,,,,,,,,no,none,no
2024-01-03 01:20:00,Engine,landing,7173.5,3165,45.7,50.2,695.0,,,,,,,,,no,none,no
2024-01-03 01:30:00,Engine,cruise,7572.3,3032,44.4,87.1,1189.0,,,,,,,,,no,none,no
2024-01-03 01:40:00,Engine,landing,21638.6,7799,23.5,48.9,669.0,,,,,,,,,no,none,no
2024-01-03 01:50:00,Engine,takeoff,29784.0,13109,24.8,94.0,1310.0,,,,,,,,,no,none,no
2024-01-03 02:00:00,Hydraulics,takeoff,4030.8,1707,,,,,,,,,,2919.0,94.5,no,none,no
2024-01-03 02:10:00,Landing Gear,cruise,46978.4,19601,,,,,,174.6,23.9,,,,,no,none,no
2024-01-03 02:20:00,Landing Gear,cruise,37756.7,15967,,,,,,192.8,13.0,,,,,no,none,no
2024-01-03 02:30:00,Engine,landing,29331.2,13980,12.8,59.0,829.0,,,,,,,,,no,none,no
2024-01-03 02:40:00,Hydraulics,landing,41421.9,19465,,,,,,,,,,3222.0,69.3,no,none,no
2024-01-03 02:50:00,APU,ground,4009.3,1516,,,,618.5,1.43,,,,,,,no,none,no
2024-01-03 03:00:00,Engine,cruise,23841.9,10776,27.5,76.1,1097.0,,,,,,,,,no,none,no
2024-01-03 03:10:00,Avionics,cruise,31504.7,12988,,,,,,,,29.94,56.0,,,no,none,no
2024-01-03 03:20:00,Engine,landing,41432.6,17235,4.5,56.8,791.0,,,,,,,,,no,none,no
2024-01-03 03:30:00,Engine,cruise,39173.5,13548,1.8,83.2,1180.0,,,,,,,,,no,none,no
2024-01-03 03:40:00,Landing Gear,cruise,13853.5,5466,,,,,,194.4,21.7,,,,,no,none,no
2024-01-03 03:50:00,Hydraulics,takeoff,47044.0,17594,,,,,,,,,,2794.0,84.0,no,none,no
2024-01-03 04:00:00,Landing Gear,takeoff,6217.3,2652,,,,,,194.3,16.4,,,,,no,none,no
2024-01-03 04:10:00,Landing Gear,ground,43756.7,19002,,,,,,187.2,91.5,,,,,no,none,no
2024-01-03 04:20:00,Hydraulics,ground,48547.0,16196,,,,,,,,,,2797.0,79.4,no,none,no
2024-01-03 04:30:00,Engine,landing,8857.7,3537,36.4,54.4,746.0,,,,,,,,,no,none,no
2024-01-03 04:40:00,Engine,cruise,36103.3,15737,12.4,79.8,1109.0,,,,,,,,,no,none,no
2024-01-03 04:50:00,APU,takeoff,2014.3,794,,,,628.1,2.82,,,,,,,no,none,no
2024-01-03 05:00:00,Landing Gear,takeoff,20271.1,8581,,,,,,190.1,26.2,,,,,no,none,no
2024-01-03 05:10:00,Landing Gear,cruise,25814.2,10616,,,,,,182.8,28.7,,,,,no,none,no
2024-01-03 05:20:00,Hydraulics,cruise,29032.3,11930,,,,,,,,,,2824.0,71.4,no,none,no
2024-01-03 05:30:00,Avionics,landing,46796.9,18312,,,,,,,,27.33,42.2,,,no,none,no
2024-01-03 05:40:00,Landing Gear,landing,33612.5,12136,,,,,,204.8,428.8,,,,,no,none,no
2024-01-03 05:50:00,Engine,cruise,24063.9,8762,20.0,78.4,1066.0,,,,,,,,,no,none,no
2024-01-03 06:00:00,Avionics,ground,40483.8,17112,,,,,,,,26.05,56.0,,,no,none,no
2024-01-03 06:10:00,Hydraulics,landing,47526.6,19040,,,,,,,,,,2986.0,85.7,no,none,no
2024-01-03 06:20:00,Hydraulics,cruise,1103.3,436,,,,,,,,,,2877.0,59.2,no,none,no
2024-01-03 06:30:00,Engine,landing,49126.1,18984,7.4,56.3,812.0,,,,,,,,,no,none,no
2024-01-03 06:40:00,Avionics,cruise,4306.6,1681,,,,,,,,26.94,41.3,,,no,none,no
2024-01-03 06:50:00,Engine,cruise,40719.3,17652,4.3,87.2,1226.0,,,,,,,,,yes,engine_overheat,yes
2024-01-03 07:00:00,Engine,cruise,14016.7,5456,21.7,82.7,1178.0,,,,,,,,,no,none,no
2024-01-03 07:10:00,Engine,landing,6609.0,2360,51.4,55.3,737.0,,,,,,,,,no,none,no
2024-01-03 07:20:00,Avionics,takeoff,21992.8,9320,,,,,,,,28.58,67.7,,,no,none,no
2024-01-03 07:30:00,Avionics,takeoff,32197.8,12668,,,,,,,,26.33,62.7,,,no,none,no
2024-01-03 07:40:00,Engine,takeoff,19047.6,7638,28.6,94.9,1288.0,,,,,,,,,no,none,no
2024-01-03 07:50:00,APU,takeoff,2728.3,1232,,,,676.6,3.12,,,,,,,no,none,no
2024-01-03 08:00:00,APU,ground,29973.1,11970,,,,600.4,2.21,,,,,,,no,none,no
2024-01-03 08:10:00,APU,landing,45120.2,18466,,,,622.6,2.12,,,,,,,no,none,no
2024-01-03 08:20:00,Engine,cruise,19160.8,6941,25.3,90.2,1315.0,,,,,,,,,no,none,no
2024-01-03 08:30:00,Landing Gear,takeoff,10816.6,4251,,,,,,198.3,28.0,,,,,no,none,no
2024-01-03 08:40:00,Avionics,cruise,22128.9,9283,,,,,,,,28.06,54.6,,,no,none,no
2024-01-03 08:50:00,Engine,cruise,2418.1,847,48.2,90.6,1350.0,,,,,,,,,no,none,no
2024-01-03 09:00:00,Engine,takeoff,41024.4,16673,3.7,98.7,1505.0,,,,,,,,,no,none,no
2024-01-03 09:10:00,Engine,cruise,41317.0,16660,10.2,89.8,1340.0,,,,,,,,,no,none,no
2024-01-03 09:20:00,Hydraulics,cruise,29400.0,11799,,,,,,,,,,3003.0,48.3,no,none,no
2024-01-03 09:30:00,Landing Gear,landing,17655.1,7648,,,,,,207.9,375.7,,,,,no,none,no
2024-01-03 09:40:00,Landing Gear,landing,39989.2,16424,,,,,,192.0,495.4,,,,,no,none,no
2024-01-03 09:50:00,Engine,takeoff,27734.4,12406,34.8,95.5,1255.0,,,,,,,,,no,none,no
2024-01-03 10:00:00,Landing Gear,cruise,41296.6,15206,,,,,,202.8,26.1,,,,,no,none,no
2024-01-03 10:10:00,Engine,landing,31572.9,12767,32.3,59.0,868.0,,,,,,,,,no,none,no
2024-01-03 10:20:00,Avionics,cruise,39220.3,15794,,,,,,,,29.36,62.6,,,no,none,no
2024-01-03 10:30:00,Hydraulics,ground,29928.1,10947,,,,,,,,,,2958.0,64.6,no,none,no
2024-01-03 10:40:00,Landing Gear,landing,20707.1,8916,,,,,,196.9,398.8,,,,,no,none,no
2024-01-03 10:50:00,Hydraulics,takeoff,47897.3,22722,,,,,,,,,,3164.0,72.3,no,none,no
2024-01-03 11:00:00,Avionics,takeoff,27055.7,10808,,,,,,,,26.72,55.6,,,no,none,no
2024-01-03 11:10:00,Engine,landing,30254.5,12591,19.4,46.5,686.0,,,,,,,,,no,none,no
2024-01-03 11:20:00,Hydraulics,takeoff,11024.4,4440,,,,,,,,,,3006.0,77.8,no,none,no
2024-01-03 11:30:00,Engine,cruise,31282.5,11799,31.6,88.5,1215.0,,,,,,,,,no,none,no
2024-01-03 11:40:00,APU,ground,28580.4,9767,,,,627.4,1.85,,,,,,,no,none,no
2024-01-03 11:50:00,Engine,cruise,9241.9,3488,43.4,92.4,1282.0,,,,,,,,,no,none,no
2024-01-03 12:00:00,Engine,cruise,2979.4,1059,46.5,80.1,1069.0,,,,,,,,,no,none,no
2024-01-03 12:10:00,APU,landing,30218.0,13735,,,,593.2,2.66,,,,,,,no,none,no
2024-01-03 12:20:00,Engine,cruise,38184.6,15133,7.0,87.6,1289.0,,,,,,,,,no,none,no
2024-01-03 12:30:00,Landing Gear,cruise,26170.1,10178,,,,,,169.5,26.1,,,,,yes,tire_pressure,yes
2024-01-03 12:40:00,APU,ground,11338.6,4858,,,,727.9,2.42,,,,,,,no,none,no
2024-01-03 12:50:00,Engine,cruise,33326.1,12134,18.2,84.7,1130.0,,,,,,,,,no,none,no
2024-01-03 13:00:00,Engine,ground,4005.3,1504,50.5,21.4,271.0,,,,,,,,,no,none,no
2024-01-03 13:10:00,APU,ground,22091.7,8885,,,,652.0,1.47,,,,,,,no,none,no
2024-01-03 13:20:00,Engine,takeoff,8168.3,3536,44.8,95.9,1332.0,,,,,,,,,no,none,no
2024-01-03 13:30:00,Avionics,takeoff,9223.0,3837,,,,,,,,29.74,52.7,,,no,none,no
2024-01-03 13:40:00,Avionics,takeoff,10114.7,4126,,,,,,,,27.87,50.9,,,no,none,no
2024-01-03 13:50:00,Hydraulics,takeoff,19335.4,7782,,,,,,,,,,2979.0,71.1,no,none,no
2024-01-03 14:00:00,Avionics,takeoff,2557.5,1056,,,,,,,,26.16,45.5,,,no,none,no
2024-01-03 14:10:00,APU,landing,19889.7,8084,,,,543.6,3.99,,,,,,,no,none,no
2024-01-03 14:20:00,Avionics,takeoff,25585.4,9391,,,,,,,,27.27,44.9,,,no,none,no
2024-01-03 14:30:00,Engine,cruise,24164.7,9702,21.5,84.7,1209.0,,,,,,,,,no,none,no
2024-01-03 14:40:00,APU,ground,19139.2,6998,,,,900.0,2.99,,,,,,,no,none,no
2024-01-03 14:50:00,Avionics,takeoff,41957.3,16892,,,,,,,,25.99,52.0,,,no,none,no
2024-01-03 15:00:00,APU,ground,7266.3,2795,,,,713.5,3.95,,,,,,,no,none,no
2024-01-03 15:10:00,Avionics,cruise,25284.8,12169,,,,,,,,28.01,39.4,,,no,none,no
2024-01-03 15:20:00,Hydraulics,takeoff,3102.1,1237,,,,,,,,,,2887.0,84.7,no,none,no
2024-01-03 15:30:00,Hydraulics,landing,3557.8,1263,,,,,,,,,,3051.0,75.1,no,none,no
2024-01-03 15:40:00,Hydraulics,landing,28693.3,11354,,,,,,,,,,2961.0,103.0,no,none,no
2024-01-03 15:50:00,APU,ground,28300.9,11791,,,,619.8,2.0,,,,,,,no,none,no
2024-01-03 16:00:00,Engine,landing,43901.7,19912,9.6,60.7,894.0,,,,,,,,,no,none,no
2024-01-03 16:10:00,APU,ground,27893.7,10631,,,,646.9,2.11,,,,,,,no,none,no
2024-01-03 16:20:00,Engine,cruise,47989.6,16766,10.8,81.2,1134.0,,,,,,,,,no,none,no
2024-01-03 16:30:00,Avionics,takeoff,2434.7,1038,,,,,,,,26.5,44.6,,,no,none,no
2024-01-03 16:40:00,Avionics,landing,4900.4,1744,,,,,,,,28.4,51.5,,,no,none,no
2024-01-03 16:50:00,Landing Gear,ground,2203.3,851,,,,,,198.4,84.2,,,,,no,none,no
2024-01-03 17:00:00,APU,ground,9263.8,3629,,,,603.9,2.97,,,,,,,no,none,no
2024-01-03 17:10:00,Engine,cruise,27063.5,10765,41.5,85.0,1193.0,,,,,,,,,no,none,no
2024-01-03 17:20:00,Landing Gear,cruise,32278.6,13623,,,,,,171.8,37.8,,,,,no,none,no
2024-01-03 17:30:00,Engine,landing,2279.3,862,54.9,47.2,646.0,,,,,,,,,no,none,no
2024-01-03 17:40:00,Hydraulics,cruise,47298.5,18505,,,,,,,,,,3006.0,56.2,no,none,no
2024-01-03 17:50:00,APU,ground,42108.3,16824,,,,625.3,2.71,,,,,,,no,none,no
2024-01-03 18:00:00,Engine,ground,14830.6,6003,29.6,25.3,335.0,,,,,,,,,no,none,no
2024-01-03 18:10:00,Engine,cruise,3859.4,1556,53.9,91.1,1332.0,,,,,,,,,no,none,no
2024-01-03 18:20:00,Landing Gear,landing,8494.4,3516,,,,,,198.7,314.9,,,,,no,none,no
2024-01-03 18:30:00,Landing Gear,landing,6347.2,2710,,,,,,222.3,512.8,,,,,yes,brake_overheat,yes
2024-01-03 18:40:00,Engine,takeoff,6164.2,2543,46.7,99.2,1412.0,,,,,,,,,no,none,no
2024-01-03 18:50:00,Engine,ground,25928.1,10748,33.4,24.6,320.0,,,,,,,,,no,none,no
2024-01-03 19:00:00,APU,cruise,12292.4,4295,,,,642.4,2.79,,,,,,,no,none,no
2024-01-03 19:10:00,APU,ground,17907.0,7192,,,,674.1,3.92,,,,,,,no,none,no
2024-01-03 19:20:00,Avionics,cruise,49475.3,20549,,,,,,,,26.2,38.9,,,no,none,no
2024-01-03 19:30:00,APU,ground,34215.7,14484,,,,607.4,3.12,,,,,,,no,none,no
2024-01-03 19:40:00,Engine,cruise,47449.0,17928,-1.8,82.5,1127.0,,,,,,,,,no,none,no
2024-01-03 19:50:00,Engine,takeoff,7127.8,2701,41.4,102.2,1488.0,,,,,,,,,no,none,no
2024-01-03 20:00:00,Hydraulics,ground,19107.0,7292,,,,,,,,,,3063.0,91.8,no,none,no
2024-01-03 20:10:00,Landing Gear,takeoff,27736.6,11571,,,,,,217.9,21.0,,,,,no,none,no
2024-01-03 20:20:00,Avionics,cruise,3837.9,1662,,,,,,,,29.41,51.2,,,no,none,no
2024-01-03 20:30:00,Engine,ground,209.4,81,60.6,18.3,221.0,,,,,,,,,no,none,no
2024-01-03 20:40:00,APU,ground,33521.7,14383,,,,620.0,2.08,,,,,,,no,none,no
2024-01-03 20:50:00,Engine,cruise,32091.0,12963,60.3,86.9,1137.0,,,,,,,,,no,none,no
2024-01-03 21:00:00,Landing Gear,landing,20539.4,8134,,,,,,209.9,430.3,,,,,no,none,no
2024-01-03 21:10:00,Hydraulics,cruise,24482.2,9627,,,,,,,,,,3054.0,79.9,no,none,no
2024-01-03 21:20:00,APU,cruise,20772.2,8805,,,,621.0,3.71,,,,,,,no,none,no
2024-01-03 21:30:00,Engine,cruise,1200.3,493,56.1,83.0,1183.0,,,,,,,,,no,none,no
2024-01-03 21:40:00,Engine,landing,16768.6,7929,32.6,57.2,811.0,,,,,,,,,no,none,no
2024-01-03 21:50:00,APU,landing,8854.1,3300,,,,662.6,2.42,,,,,,,no,none,no
2024-01-03 22:00:00,Engine,landing,4921.2,2050,35.3,51.3,733.0,,,,,,,,,no,none,no
2024-01-03 22:10:00,Engine,landing,47836.0,18324,-17.7,56.2,793.0,,,,,,,,,yes,engine_overheat,yes
2024-01-03 22:20:00,Avionics,takeoff,29968.0,11154,,,,,,,,28.33,45.4,,,no,none,no
2024-01-03 22:30:00,Landing Gear,cruise,36432.8,14560,,,,,,191.8,22.7,,,,,no,none,no
2024-01-03 22:40:00,Engine,takeoff,15768.2,6377,31.0,101.2,1445.0,,,,,,,,,no,none,no
2024-01-03 22:50:00,Hydraulics,cruise,19657.4,9699,,,,,,,,,,2912.0,71.8,no,none,no
2024-01-03 23:00:00,Engine,cruise,11846.2,4669,43.4,82.2,1217.0,,,,,,,,,no,none,no
2024-01-03 23:10:00,Hydraulics,ground,4848.3,1764,,,,,,,,,,3167.0,62.1,no,none,no
2024-01-03 23:20:00,Engine,cruise,8951.6,3659,51.6,86.8,1192.0,,,,,,,,,no,none,no
2024-01-03 23:30:00,Hydraulics,takeoff,39875.7,13303,,,,,,,,,,3029.0,75.8,no,none,no
2024-01-03 23:40:00,Avionics,takeoff,33877.3,13451,,,,,,,,27.43,50.1,,,no,none,no
2024-01-03 23:50:00,Avionics,landing,27346.4,10953,,,,,,,,28.27,55.9,,,no,none,no
2024-01-04 00:00:00,Hydraulics,landing,23754.5,10106,,,,,,,,,,2997.0,53.7,no,none,no
2024-01-04 00:10:00,Engine,takeoff,46121.7,19886,5.4,95.2,1336.0,,,,,,,,,no,none,no
2024-01-04 00:20:00,Hydraulics,takeoff,3636.7,1396,,,,,,,,,,3124.0,51.4,no,none,no
2024-01-04 00:30:00,APU,landing,14030.0,5544,,,,564.6,2.1,,,,,,,no,none,no
2024-01-04 00:40:00,APU,takeoff,17496.9,6570,,,,620.8,3.07,,,,,,,no,none,no
2024-01-04 00:50:00,APU,ground,39121.3,14236,,,,802.0,0.99,,,,,,,no,none,no
2024-01-04 01:00:00,Landing Gear,landing,49625.7,20342,,,,,,186.1,528.6,,,,,no,none,no
2024-01-04 01:10:00,Engine,takeoff,12033.5,4323,40.6,95.7,1349.0,,,,,,,,,no,none,no
2024-01-04 01:20:00,Landing Gear,takeoff,43715.4,16906,,,,,,179.5,30.1,,,,,no,none,no
2024-01-04 01:30:00,APU,ground,41531.1,15290,,,,675.5,2.56,,,,,,,no,none,no
2024-01-04 01:40:00,Avionics,cruise,11232.9,4691,,,,,,,,28.74,57.3,,,no,none,no
2024-01-04 01:50:00,Hydraulics,cruise,19966.6,9138,,,,,,,,,,3095.0,62.6,no,none,no
2024-01-04 02:00:00,APU,ground,20483.6,7340,,,,640.0,2.6,,,,,,,no,none,no
2024-01-04 02:10:00,APU,ground,48911.0,16664,,,,749.4,2.91,,,,,,,no,none,no
2024-01-04 02:20:00,Engine,ground,9044.6,3582,38.1,23.1,282.0,,,,,,,,,no,none,no
2024-01-04 02:30:00,Engine,landing,39957.9,16003,11.5,50.9,685.0,,,,,,,,,no,none,no
2024-01-04 02:40:00,Engine,cruise,16709.6,6801,6.3,86.8,1213.0,,,,,,,,,no,none,no
2024-01-04 02:50:00,Engine,takeoff,36543.5,14095,9.9,94.5,1309.0,,,,,,,,,no,none,no
2024-01-04 03:00:00,Engine,landing,21000.6,8265,35.1,57.3,784.0,,,,,,,,,no,none,no
2024-01-04 03:10:00,Hydraulics,cruise,28918.0,11907,,,,,,,,,,2850.0,41.7,no,none,no
2024-01-04 03:20:00,Landing Gear,cruise,41630.6,18038,,,,,,209.7,26.9,,,,,no,none,no
2024-01-04 03:30:00,APU,ground,40208.3,13568,,,,772.0,2.29,,,,,,,no,none,no
2024-01-04 03:40:00,Landing Gear,takeoff,43321.2,16817,,,,,,191.8,30.0,,,,,no,none,no
2024-01-04 03:50:00,Engine,cruise,2980.9,1213,51.4,94.4,1350.0,,,,,,,,,no,none,no
2024-01-04 04:00:00,Landing Gear,takeoff,34602.5,12825,,,,,,177.7,31.8,,,,,no,none,no
2024-01-04 04:10:00,Avionics,cruise,6999.4,3187,,,,,,,,28.31,60.7,,,no,none,no
2024-01-04 04:20:00,Landing Gear,takeoff,20790.9,7894,,,,,,200.5,32.4,,,,,no,none,no
2024-01-04 04:30:00,APU,takeoff,27429.4,10936,,,,611.6,0.76,,,,,,,no,none,no
2024-01-04 04:40:00,Hydraulics,takeoff,20137.0,8413,,,,,,,,,,3060.0,86.2,no,none,no
2024-01-04 04:50:00,Hydraulics,landing,25980.6,9901,,,,,,,,,,2997.0,51.6,no,none,no
2024-01-04 05:00:00,Landing Gear,landing,49826.3,16986,,,,,,182.9,362.8,,,,,no,none,no
2024-01-04 05:10:00,Landing Gear,cruise,6760.9,2612,,,,,,199.0,16.5,,,,,no,none,no
2024-01-04 05:20:00,APU,ground,33772.8,14622,,,,717.3,2.87,,,,,,,no,none,no
2024-01-04 05:30:00,Engine,cruise,19800.0,7707,44.4,85.0,1260.0,,,,,,,,,no,none,no
2024-01-04 05:40:00,APU,cruise,6650.5,2480,,,,689.3,3.85,,,,,,,no,none,no
2024-01-04 05:50:00,Engine,ground,7936.8,3410,41.7,18.8,229.0,,,,,,,,,no,none,no
2024-01-04 06:00:00,Landing Gear,cruise,47463.7,18483,,,,,,193.2,40.6,,,,,no,none,no
2024-01-04 06:10:00,APU,ground,43980.1,16874,,,,723.0,3.11,,,,,,,no,none,no
2024-01-04 06:20:00,Engine,takeoff,45352.1,18358,-0.7,98.9,1367.0,,,,,,,,,no,none,no
2024-01-04 06:30:00,Hydraulics,ground,49576.6,21053,,,,,,,,,,3015.0,92.7,no,none,no
2024-01-04 06:40:00,Hydraulics,takeoff,10415.8,4960,,,,,,,,,,3011.0,89.6,no,none,no
2024-01-04 06:50:00,Landing Gear,ground,17772.0,7579,,,,,,199.4,91.6,,,,,no,none,no
2024-01-04 07:00:00,Landing Gear,cruise,33461.0,14626,,,,,,209.7,29.7,,,,,no,none,no
2024-01-04 07:10:00,Avionics,ground,24190.1,9284,,,,,,,,30.31,43.8,,,no,none,no
2024-01-04 07:20:00,Engine,takeoff,20919.5,7681,33.0,91.3,1296.0,,,,,,,,,no,none,no
2024-01-04 07:30:00,Avionics,cruise,17890.6,7192,,,,,,,,24.65,64.1,,,no,none,no
2024-01-04 07:40:00,Engine,ground,29689.0,11977,28.3,33.6,421.0,,,,,,,,,no,none,no
2024-01-04 07:50:00,Avionics,cruise,28779.7,10519,,,,,,,,26.31,58.3,,,no,none,no
2024-01-04 08:00:00,Engine,landing,8072.9,3184,47.3,49.6,712.0,,,,,,,,,no,none,no
2024-01-04 08:10:00,Hydraulics,landing,23587.0,9736,,,,,,,,,,2949.0,90.8,no,none,no
2024-01-04 08:20:00,Hydraulics,cruise,27673.6,11389,,,,,,,,,,2918.0,67.1,no,none,no
2024-01-04 08:30:00,Engine,landing,28514.3,11866,30.4,56.4,815.0,,,,,,,,,no,none,no
2024-01-04 08:40:00,Landing Gear,cruise,10505.4,4300,,,,,,199.9,19.8,,,,,no,none,no
2024-01-04 08:50:00,Hydraulics,ground,37113.6,14243,,,,,,,,,,2879.0,56.7,no,none,no
2024-01-04 09:00:00,Landing Gear,takeoff,1260.0,483,,,,,,197.7,39.9,,,,,no,none,no
2024-01-04 09:10:00,Hydraulics,cruise,17741.6,6416,,,,,,,,,,3011.0,68.0,no,none,no
2024-01-04 09:20:00,APU,ground,39010.6,17832,,,,702.8,2.64,,,,,,,no,none,no
2024-01-04 09:30:00,APU,ground,28194.6,11290,,,,721.8,3.53,,,,,,,no,none,no
2024-01-04 09:40:00,Engine,cruise,13058.1,5129,36.3,84.8,1234.0,,,,,,,,,no,none,no
2024-01-04 09:50:00,Engine,landing,34747.7,12866,2.0,66.4,867.0,,,,,,,,,yes,engine_overheat,yes
2024-01-04 10:00:00,Avionics,cruise,28369.5,14013,,,,,,,,26.53,49.2,,,no,none,no
2024-01-04 10:10:00,APU,takeoff,39812.2,14557,,,,821.4,2.44,,,,,,,no,none,no
2024-01-04 10:20:00,Landing Gear,cruise,36751.3,14196,,,,,,178.0,31.4,,,,,no,none,no
2024-01-04 10:30:00,Landing Gear,cruise,30505.4,12608,,,,,,196.3,16.9,,,,,no,none,no
2024-01-04 10:40:00,Landing Gear,cruise,24408.9,10232,,,,,,193.4,22.5,,,,,no,none,no
2024-01-04 10:50:00,Hydraulics,takeoff,6659.1,2868,,,,,,,,,,3166.0,76.6,no,none,no
2024-01-04 11:00:00,Hydraulics,ground,13066.7,5982,,,,,,,,,,3062.0,84.8,no,none,no
2024-01-04 11:10:00,APU,ground,20955.0,8721,,,,658.5,2.26,,,,,,,no,none,no
2024-01-04 11:20:00,Avionics,landing,29965.0,10973,,,,,,,,26.32,54.2,,,no,none,no
2024-01-04 11:30:00,Avionics,cruise,25685.4,10063,,,,,,,,25.73,59.8,,,no,none,no
2024-01-04 11:40:00,Landing Gear,cruise,14409.2,5906,,,,,,208.3,10.0,,,,,no,none,no
2024-01-04 11:50:00,Hydraulics,ground,323.2,151,,,,,,,,,,2884.0,76.1,no,none,no
